"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT5G55190",6975.9357970073,0.110201138137457,0.132770179485524,0.830014228831197,0.406530738879511,0.553384110399715
"AT3G17660",81.9239290758205,-0.122981993253971,0.148165579756006,-0.8300307902584,0.406521375406281,0.553384110399715
"AT3G55370",200.751737985157,-0.12132556282888,0.146191276684903,-0.829909729089939,0.406589823744457,0.553425463190021
"AT5G11300",79.4361233867097,0.172243119186148,0.20760133165539,0.82968214997804,0.406718516254851,0.553569218117735
"AT5G58787",2295.52818337891,-0.314596780643737,0.379210311422151,-0.829610301112083,0.406759150738067,0.553593111075991
"AT4G30840",601.486434509678,0.182489160514306,0.22000219039903,0.829487925476175,0.406828366463206,0.553655897758097
"AT1G02370",823.023636232333,0.258912466004664,0.312160529446966,0.82942089591968,0.406866281394552,0.553676082238156
"AT2G03530",551.601749706378,-0.106982731519896,0.128994608619213,-0.829358162058572,0.406901768397075,0.55369296061566
"AT5G06655",0.823926081496078,1.3501555117996,1.62820626832894,0.829228788797926,0.406974957499258,0.553761137427797
"AT5G23460",114.636718601086,-0.17995049466602,0.217050507182922,-0.829071984219619,0.407063675585423,0.553805007769753
"AT3G43740",1031.42092022692,0.22010093756479,0.265485919878553,0.829049381095149,0.407076465104165,0.553805007769753
"AT4G38580",716.919740710469,0.366369060129032,0.44189687395293,0.829082715276362,0.407057603718896,0.553805007769753
"AT5G11540",22.2656568757647,0.381557082171371,0.460399978596841,0.828751303017521,0.407245148947826,0.554003070704546
"AT4G32780",11.2950355898302,0.384400618672136,0.463884465007773,0.828655942737153,0.407299122596684,0.554045072001592
"AT3G05430",147.122648499734,-0.245210776620044,0.295960598986412,-0.828525072120502,0.40737320193873,0.554114416564725
"AT3G50010",111.348533125886,0.306775383236368,0.370349930388264,0.828339249084652,0.407478400910395,0.554194654356812
"AT3G01210",858.672286134989,0.0969812844189907,0.117076949181585,0.828355069865832,0.407469443748003,0.554194654356812
"AT4G09020",1132.86545178788,0.239220037554657,0.288811007561585,0.828292659529769,0.407504778937557,0.554199105720714
"AT4G35800",7063.6974950251,0.103820297837974,0.125381049623339,0.828038193569631,0.40764887018112,0.554363635342122
"AT4G36980",3538.1478943373,0.0730874045016451,0.0882892705199469,0.827817514758293,0.40777385405036,0.554502163572308
"AT1G04577",4.05881856827263,-0.497994008882987,0.601614271964089,-0.827762957246987,0.407804756816794,0.554512749263471
"AT5G06475",7.03433405976328,-0.514639192272103,0.621790954179989,-0.827672369326767,0.40785607120863,0.554551086900414
"AT5G63640",1488.28321536091,-0.113783859575467,0.137511210242031,-0.827451517408637,0.40798119100945,0.554658326109656
"AT3G61490",377.208278407775,-0.22596859404699,0.273089352593485,-0.827452963292059,0.407980371795059,0.554658326109656
"AT2G40710",23.0602926776607,0.268931244076096,0.325123724997203,0.827165855332179,0.408143061791681,0.554846944011294
"AT1G34120",394.59237861816,-0.108289649985736,0.130942221804644,-0.827003303390534,0.408235189135129,0.554940733725997
"AT1G03710",16.0701046484268,-0.317249980089767,0.383715004923664,-0.826785442369867,0.408358682673572,0.555077148510047
"AT5G53130",2338.58314362975,-0.126910093270841,0.153526946863505,-0.826630737232547,0.408446390091559,0.555164906938071
"AT3G60350",1367.31037767749,0.0483475385543762,0.0585060468111925,0.826368233533207,0.408595237715035,0.555241367165193
"AT3G47630",521.102011552441,0.0907235913726016,0.109774865498227,0.826451400881626,0.408548075790749,0.555241367165193
"AT2G47410",2341.03979577657,-0.0905762916070543,0.109606154620593,-0.826379612719638,0.408588784698818,0.555241367165193
"AT2G05665",13.8325708304398,0.446810908699154,0.540689114901011,0.826373042077897,0.408592510832819,0.555241367165193
"AT4G29110",551.704617662203,0.428429333825123,0.518519625783271,0.826254807960146,0.408659563474218,0.555297319821697
"AT5G27470",6594.08623096538,0.114347921879971,0.138435916918549,0.825998949010099,0.4088046879972,0.555431587532618
"AT4G25320",836.519337484454,0.141086707138087,0.170801603013242,0.826026832588622,0.408788870797579,0.555431587532618
"AT2G37870",5.23005592670417,-0.578647066683648,0.700802006434182,-0.825692651235286,0.408978462022919,0.555636215807518
"AT3G25719",1.24146427662396,1.1151884392362,1.35074153628591,0.825612013311296,0.409024218200889,0.555666906307574
"AT5G16820",554.023896478243,-0.0992036684087465,0.120182226430891,-0.825443756159668,0.40911970175041,0.555765145052122
"AT4G25100",29881.056632112,0.274132137568732,0.332248870863724,0.825080719931691,0.409325764842815,0.555985246106816
"AT4G14920",1044.66359849617,-0.224505187621328,0.272102225339754,-0.825076631920248,0.409328085591606,0.555985246106816
"AT1G07660",651.666929214241,0.0698441466239947,0.0846728304575316,0.824870814481933,0.409444937498369,0.556112472867265
"AT1G50170",1137.89533250592,0.0761482870501691,0.0923277836725935,0.824760261983554,0.409507711362949,0.556166240006324
"AT1G13000",1183.43187399482,-0.258240398723195,0.313335759345943,-0.824165104111468,0.409845751956098,0.556562317070654
"AT2G47880",44.7304827031988,0.610567798822691,0.740810448983971,0.824188967177894,0.409832194906465,0.556562317070654
"AT1G16810",1527.67933811667,-0.081823055688452,0.0992904255237017,-0.824078004066162,0.409895237366329,0.556598005178259
"AT5G14080",739.869602025115,-0.149758182865558,0.181773527262374,-0.823872348856366,0.410012093333749,0.556693652819162
"AT2G15130",33.2969984631476,0.187119549292061,0.227112626246146,0.82390641324036,0.409992736139,0.556693652819162
"AT4G08925",21.0333668294279,-0.333817985121438,0.405310886679941,-0.823609718100275,0.410161352337601,0.556864787296638
"AT5G45240",24.4740950040849,-0.390158230811551,0.473766358117419,-0.823524558311618,0.410209757505849,0.55686746525187
"AT5G01595",14.6306640826812,0.215519847258082,0.261700968933469,0.823534769994958,0.410203952964607,0.55686746525187
"AT3G16590",3.88375864650215,0.460823483256077,0.559662673519421,0.8233950646703,0.410283368721059,0.556935873352763
"AT5G38560",2201.93136941831,-0.0635011050005981,0.0771382045814512,-0.823212120960717,0.410387377234058,0.557018773385237
"AT2G25600",2.22430681809176,-1.00819279565684,1.22471514375957,-0.823205951844392,0.410390884818807,0.557018773385237
"AT5G08260",2825.46478172992,0.260014204793301,0.315928137815797,0.823016925908963,0.410498368244557,0.55713313306818
"AT4G29305",1.138068598674,-1.15355660066345,1.40204932742189,-0.822764633241988,0.410641852285986,0.557278975767149
"AT4G04015",6.63247325134914,-0.346414066381092,0.421046045360346,-0.822746277273828,0.41065229286602,0.557278975767149
"AT1G72750",2677.09634905146,-0.147196237884049,0.178928728913063,-0.822652900840576,0.410705406323521,0.55728799434723
"AT4G31450",1570.7945919387,-0.108302078233203,0.131646283809113,-0.822674785034121,0.410692958007326,0.55728799434723
"AT5G20430",1.04411057824111,-1.59102462863256,1.93519665012391,-0.822151396619402,0.410990736784657,0.55761997391153
"AT2G38600",4.7664691653514,-0.695212892742601,0.845612560595502,-0.822141161494827,0.410996561276659,0.55761997391153
"AT1G47813",1.13704201751329,-1.26412767365013,1.53774329164915,-0.822066778320597,0.411038891906853,0.557645863194444
"AT3G04285",24.7490422695224,-0.257403862606938,0.313134947214574,-0.822022150183554,0.411064290521529,0.557648779619332
"AT1G13370",22.1423600666785,0.385683373502024,0.469215139965303,0.821975551621255,0.411090811532365,0.55765321826803
"AT1G32880",71.5012890238916,-0.310116836249102,0.377363364209592,-0.821799002398282,0.411191301612758,0.55775799131842
"AT3G06480",2050.91178909659,-0.075416220678299,0.0917818041009623,-0.821690327587583,0.41125316549569,0.557810361206719
"AT1G78890",1447.15954930642,-0.0878539682433099,0.106957010194271,-0.821395138885585,0.411421231575544,0.557975215456916
"AT1G24480",1.52808913387418,-1.08024393657898,1.31506932480456,-0.821434973961938,0.411398549042941,0.557975215456916
"AT1G67460",64.6127146392336,0.430509461010477,0.524192326591043,0.821281501410351,0.41148594208802,0.557977462751592
"AT5G06190",30.7376634914702,0.230043188077176,0.280106625671413,0.821270070016247,0.411492451994747,0.557977462751592
"AT5G07565",0.908512403812611,-1.43339959798583,1.7455194570202,-0.821187980587057,0.41153920176513,0.557977462751592
"AT2G47980",2848.50856815501,-0.071546368971569,0.0871246294131431,-0.821195676279983,0.411534818949088,0.557977462751592
"AT2G19572",0.586438765659109,1.62899100813033,1.98351683894016,0.821264017602559,0.411495898724963,0.557977462751592
"AT2G34100",2.46992190938477,-0.649718903333641,0.791351530088652,-0.821024385030071,0.411632378515525,0.558072249099784
"AT5G63250",4.57874670662136,-1.31670644604006,1.60392628243311,-0.820927034154372,0.411687831182884,0.558076064930913
"AT3G11820",5311.93789783176,-0.352127082453502,0.428954086270322,-0.820896906508533,0.411704993285771,0.558076064930913
"AT3G59070",0.723902305353595,-1.95343285216971,2.37959241390809,-0.820910690735274,0.411697141098921,0.558076064930913
"AT3G07195",778.595908574706,-0.458240440328657,0.558332209504523,-0.820730798847,0.411799623526858,0.558144104711995
"AT2G25055",3.04551515345507,0.612910897239699,0.746790123059273,0.820727107006813,0.411801726886024,0.558144104711995
"AT5G03530",290.918100313778,-0.10814603994397,0.131778936487405,-0.820662564341655,0.411838499931654,0.558162405885448
"AT5G45550",2351.16638301747,-0.0709840353069363,0.0865202615279837,-0.820432509718866,0.411969588906177,0.558308523617355
"AT5G64420",4789.9217888307,0.210718102390977,0.256886944185899,0.820275639382006,0.412058990438978,0.558398132467193
"AT4G01925",0.689469725256824,-1.28087331618362,1.56169944885484,-0.820179143383103,0.41211398991761,0.558441114183594
"AT5G41360",928.762492769071,-0.102251215908027,0.124694885095212,-0.820011308643107,0.412209660452615,0.558486462960399
"AT3G03330",1066.19164910152,-0.124392926996419,0.1516990810215,-0.819997894244261,0.412217307606558,0.558486462960399
"AT4G09445",0.712652451070193,-1.59863734296558,1.94955610178844,-0.820000687078999,0.412215715486745,0.558486462960399
"AT1G20300",804.633312917687,0.165594537714446,0.20199786279929,0.819783612656264,0.412339474636317,0.558509901807251
"AT5G28380",9.71401635058871,-0.44479224625494,0.542518242895312,-0.819865971476226,0.412292517374891,0.558509901807251
"AT2G47920",80.638013124192,0.269198350592008,0.328355187166221,0.819838885187866,0.412307960397349,0.558509901807251
"AT4G12480",34229.7540966485,-0.350566130069767,0.427607062597359,-0.819832413291698,0.412311650345984,0.558509901807251
"AT4G26850",29580.9499617545,-0.466176531317653,0.568672087177229,-0.819763343109836,0.412351031897966,0.558509901807251
"AT3G02170",1378.68583474669,-0.347021417200389,0.423401630225979,-0.819603403546593,0.41244223275049,0.558601885643888
"AT5G46845",18.8488491735651,-0.295576632143305,0.360701688405343,-0.819448984145444,0.412530297236408,0.558689611513324
"AT5G06910",660.14216655151,0.0676810478550355,0.0825988583121725,0.81939447152215,0.412561388129765,0.558700172520356
"AT1G65630",1.82173678497805,0.763723925804541,0.932291056659249,0.819190445247058,0.412677765414232,0.558794675467188
"AT4G16180",2416.67111491051,0.0844439241428891,0.103077449097643,0.819227919221177,0.412656388672977,0.558794675467188
"AT2G22400",3713.98248165494,0.255069220412557,0.31143282399086,0.819018423119211,0.412775902538581,0.558896008935389
"AT2G43910",11776.9712089311,0.132149449272888,0.161380778253237,0.818867344074401,0.412862103221416,0.558981170008404
"AT3G18310",504.125502394799,0.169699910237086,0.207255075535035,0.818797367442028,0.412902033176529,0.559003678262247
"AT1G29490",0.835522841641054,1.72042983311297,2.10159740948134,0.818629593542161,0.412997777371973,0.559101743314378
"AT3G12955",25.4520282397315,0.653567717006656,0.798467469686558,0.818527669340389,0.413055949281058,0.559117381459112
"AT2G29720",8501.85036994198,-0.532035767644466,0.649980575758671,-0.818541026435234,0.413048325617007,0.559117381459112
"AT3G48900",62.8541315589874,0.169884529170999,0.207563306599095,0.81847091354701,0.413088344013784,0.559129677756031
"AT5G60470",27.2382763335854,-0.277972295885269,0.339704483811653,-0.818276793895335,0.413199153844446,0.559163764576904
"AT5G11150",655.737937449817,0.315135900977875,0.385086707735999,0.818350503009104,0.413157076204346,0.559163764576904
"AT3G12650",336.592665586588,-0.187266256911939,0.228866777756431,-0.818232592548822,0.413224387875662,0.559163764576904
"AT3G52370",467.389403611644,0.393277491964902,0.480648527760147,0.818222608103264,0.413230088005095,0.559163764576904
"AT4G36550",620.970633025345,0.184617863471703,0.225624594140947,0.81825239032396,0.413213085444783,0.559163764576904
"AT1G51690",2976.95335966285,-0.0824691252654638,0.100839573368909,-0.81782501165253,0.41345711404325,0.559439405282416
"AT5G08855",2.81968749194628,0.475067421832567,0.580990135175771,0.81768586602394,0.413536583101428,0.559515370164195
"AT5G15630",91.2866459827832,-0.14470910891421,0.177056115292657,-0.817306471877687,0.413753309187637,0.5597008956502
"AT3G02555",583.989352923522,0.223744908747472,0.273751222270452,0.817329350684774,0.413740237934647,0.5597008956502
"AT3G02225",5.76882198561842,0.306869104273725,0.375474978104011,0.817282434699868,0.413767042511021,0.5597008956502
"AT4G22214",3.33742238903861,-0.804472611485925,0.984190809126206,-0.817394964498967,0.413702752424773,0.5597008956502
"AT2G39990",5181.95339935033,0.114620413397716,0.14027381332856,0.817119109247018,0.41386036349111,0.559795560745376
"AT5G14200",5560.84427923424,-0.233386948055383,0.285727250232383,-0.816817254446572,0.414032870220997,0.559934169210691
"AT2G18780",68.4370164127583,-0.130860224986352,0.160194609269004,-0.816882825105603,0.413995393686941,0.559934169210691
"AT4G24170",27.9088017892646,0.44078023153615,0.539610072687491,0.816849524955816,0.414014425945692,0.559934169210691
"AT1G52825",183.37228848422,0.112377634599058,0.137590313911396,0.816755419799575,0.41406821329778,0.559950395453602
"AT1G23100",596.854146991425,0.296081310816253,0.362619873513855,0.816506023090156,0.414210780091544,0.560055644106235
"AT1G18410",19.7853992657735,0.51886742847281,0.635476448587591,0.81650142916554,0.414213406465509,0.560055644106235
"AT2G19120",263.784074141912,0.110591223406351,0.135446007983102,0.816496735881263,0.414216089654157,0.560055644106235
"AT5G17847",0.939230142075427,1.06289527248934,1.30185351045049,0.816447675531129,0.414244138469341,0.560061997932789
"AT2G05520",21695.6754591441,0.148163334529367,0.181500738676427,0.816323589699031,0.414315085916141,0.560126347130231
"AT4G29200",1.03491813993515,1.58222068450131,1.93848994621503,0.816212994857489,0.41437832579723,0.560180269546996
"AT3G20130",50.143665674287,0.273861151437074,0.335688022213761,0.815820444325186,0.414602838497186,0.560420607731389
"AT3G03370",117.418744589303,0.202747310871668,0.248512735791975,0.81584273830289,0.414590085903994,0.560420607731389
"AT1G12080",209.321431745899,0.617239777670673,0.75683307886227,0.815556025376897,0.41475410901895,0.560530316595027
"AT2G11035",80.290904385317,-0.154973101636947,0.1900079287936,-0.815613867383872,0.414721015597301,0.560530316595027
"AT4G15710",27.5760212898843,0.380067674859003,0.466005442973474,0.815586342584066,0.414736763296801,0.560530316595027
"AT4G17250",1672.39000245748,-0.23667469260318,0.290241095199395,-0.815441701805132,0.414819522098109,0.560587134883388
